_id,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11,card12,card13,card14,card15,card16,card17,card18,card19,card20,card21,card22,card23,card24,card25,card26,card27,card28,card29,card30,card31,card32,card33,card34,card35,card36,card37,card38,card39,card40,card41,card42,card43,card44,card45,card46,card47,card48,card49,card50,card51,card52,gameId,playerId,handNumber,strategy,bidSelfOrder,bidSelfBid,bidRightBid,bidPartnerBid,bidLeftBid,scoreSelfTeamScore,scoreSelfTeamBags,scoreOtherTeamScore,scoreOtherTeamBags,tricksTaken,scoreChange,bagsChange,finalBags,winner,finalScore
ObjectId(59fe3fe4f57e7a66c03ad94b),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,LBDv3yIiwf,7,randFromNumberOfSpades,1,4,,,,-41,1,-38,0,5,7,2,3,1,-60
ObjectId(59fe3fe4f57e7a66c03ad94c),0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,wNOLr8BPkf,7,randFromNumberOfSpades,2,5,4,,,-38,0,-41,1,2,-10,0,1,0,-72
ObjectId(59fe3fe4f57e7a66c03ad94d),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,nGSmFFOOFN,7,randFromNumberOfSpades,3,3,5,4,,-41,1,-38,0,4,7,2,3,1,-60
ObjectId(59fe3fe4f57e7a66c03ad94e),1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,WYXcerB0A1,7,randFromNumberOfSpades,4,5,3,5,4,-38,0,-41,1,2,-10,0,1,0,-72
ObjectId(59fe4004f57e7a66c03ad983),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,wNOLr8BPkf,8,randFromNumberOfSpades,1,6,,,,-48,0,-34,3,5,-11,0,1,0,-72
ObjectId(59fe4004f57e7a66c03ad984),0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,nGSmFFOOFN,8,randFromNumberOfSpades,2,1,6,,,-34,3,-48,0,1,-6,0,3,1,-60
ObjectId(59fe4004f57e7a66c03ad985),1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,WYXcerB0A1,8,randFromNumberOfSpades,3,5,1,6,,-48,0,-34,3,4,-11,0,1,0,-72
ObjectId(59fe4004f57e7a66c03ad986),0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,LBDv3yIiwf,8,randFromNumberOfSpades,4,5,5,1,6,-34,3,-48,0,3,-6,0,3,1,-60
ObjectId(59fe4023f57e7a66c03ad9bb),0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,nGSmFFOOFN,9,randFromNumberOfSpades,1,4,,,,-40,3,-59,0,4,-7,0,3,1,-60
ObjectId(59fe4023f57e7a66c03ad9bc),0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,WYXcerB0A1,9,randFromNumberOfSpades,2,0,4,,,-59,0,-40,3,2,-4,0,1,0,-72
ObjectId(59fe4023f57e7a66c03ad9bd),1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,LBDv3yIiwf,9,randFromNumberOfSpades,3,3,Nil,4,,-40,3,-59,0,1,-7,0,3,1,-60
ObjectId(59fe4024f57e7a66c03ad9be),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,wNOLr8BPkf,9,randFromNumberOfSpades,4,6,3,Nil,4,-59,0,-40,3,6,-4,0,1,0,-72
ObjectId(59fe4042f57e7a66c03ad9f3),0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,WYXcerB0A1,10,randFromNumberOfSpades,1,4,,,,-63,0,-47,3,2,-7,0,1,0,-72
ObjectId(59fe4042f57e7a66c03ad9f4),1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,LBDv3yIiwf,10,randFromNumberOfSpades,2,6,4,,,-47,3,-63,0,3,8,0,3,1,-60
ObjectId(59fe4043f57e7a66c03ad9f5),0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,wNOLr8BPkf,10,randFromNumberOfSpades,3,3,6,4,,-63,0,-47,3,3,-7,0,1,0,-72
ObjectId(59fe4043f57e7a66c03ad9f6),0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,nGSmFFOOFN,10,randFromNumberOfSpades,4,2,3,6,4,-47,3,-63,0,5,8,0,3,1,-60
ObjectId(59fe4061f57e7a66c03ada2b),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,LBDv3yIiwf,11,randFromNumberOfSpades,1,6,,,,-39,3,-70,0,5,-8,0,3,1,-60
ObjectId(59fe4062f57e7a66c03ada2c),1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,wNOLr8BPkf,11,randFromNumberOfSpades,2,3,6,,,-70,0,-39,3,3,6,0,1,0,-72
ObjectId(59fe4062f57e7a66c03ada2d),0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,nGSmFFOOFN,11,randFromNumberOfSpades,3,2,3,6,,-39,3,-70,0,2,-8,0,3,1,-60
ObjectId(59fe4062f57e7a66c03ada2e),0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,WYXcerB0A1,11,randFromNumberOfSpades,4,3,2,3,6,-70,0,-39,3,3,6,0,1,0,-72
ObjectId(59fe4081f57e7a66c03ada63),1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,wNOLr8BPkf,12,randFromNumberOfSpades,1,2,,,,-64,0,-47,3,3,-8,1,1,0,-72
ObjectId(59fe4081f57e7a66c03ada64),0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,nGSmFFOOFN,12,randFromNumberOfSpades,2,8,2,,,-47,3,-64,0,6,-13,0,3,1,-60
ObjectId(59fe4082f57e7a66c03ada65),0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,WYXcerB0A1,12,randFromNumberOfSpades,3,0,8,2,,-64,0,-47,3,2,-8,1,1,0,-72
ObjectId(59fe4082f57e7a66c03ada66),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,LBDv3yIiwf,12,randFromNumberOfSpades,4,5,Nil,8,2,-47,3,-64,0,2,-13,0,3,1,-60
ObjectId(59fe40a1f57e7a66c03ada9b),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,KVZKmB3V1N,1,randFromNumberOfSpades,1,4,,,,0,0,0,0,5,14,1,1,0,-87
ObjectId(59fe40a1f57e7a66c03ada9c),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,gnERRFiiAk,1,randFromNumberOfSpades,2,5,4,,,0,0,0,0,4,7,0,6,1,-23
ObjectId(59fe40a1f57e7a66c03ada9d),0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,v2AGCV9qU7,1,randFromNumberOfSpades,3,0,5,4,,0,0,0,0,0,14,1,1,0,-87
ObjectId(59fe40a1f57e7a66c03ada9e),0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,yco2nqPS7j,1,randFromNumberOfSpades,4,2,Nil,5,4,0,0,0,0,3,7,0,6,1,-23
ObjectId(59fe40c0f57e7a66c03adad3),0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,gnERRFiiAk,2,randFromNumberOfSpades,1,5,,,,7,0,14,1,5,7,0,6,1,-23
ObjectId(59fe40c0f57e7a66c03adad4),0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,v2AGCV9qU7,2,randFromNumberOfSpades,2,0,5,,,14,1,7,0,3,-9,2,1,0,-87
ObjectId(59fe40c0f57e7a66c03adad5),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,yco2nqPS7j,2,randFromNumberOfSpades,3,2,Nil,5,,7,0,14,1,2,7,0,6,1,-23
ObjectId(59fe40c0f57e7a66c03adad6),1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,KVZKmB3V1N,2,randFromNumberOfSpades,4,1,2,Nil,5,14,1,7,0,3,-9,2,1,0,-87
ObjectId(59fe40dff57e7a66c03adb0b),0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,v2AGCV9qU7,3,randFromNumberOfSpades,1,3,,,,5,3,14,0,3,-9,0,1,0,-87
ObjectId(59fe40dff57e7a66c03adb0c),0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,yco2nqPS7j,3,randFromNumberOfSpades,2,3,3,,,14,0,5,3,3,-6,0,6,1,-23
ObjectId(59fe40dff57e7a66c03adb0d),1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,KVZKmB3V1N,3,randFromNumberOfSpades,3,6,3,3,,5,3,14,0,5,-9,0,1,0,-87
ObjectId(59fe40dff57e7a66c03adb0e),0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,gnERRFiiAk,3,randFromNumberOfSpades,4,3,6,3,3,14,0,5,3,2,-6,0,6,1,-23
ObjectId(59fe40fef57e7a66c03adb43),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,yco2nqPS7j,4,randFromNumberOfSpades,1,5,,,,8,0,-4,3,2,-10,0,6,1,-23
ObjectId(59fe40fef57e7a66c03adb44),0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,KVZKmB3V1N,4,randFromNumberOfSpades,2,3,5,,,-4,3,8,0,7,6,4,1,0,-87
ObjectId(59fe40fff57e7a66c03adb45),0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,gnERRFiiAk,4,randFromNumberOfSpades,3,5,3,5,,8,0,-4,3,1,-10,0,6,1,-23
ObjectId(59fe40fff57e7a66c03adb46),0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,v2AGCV9qU7,4,randFromNumberOfSpades,4,3,5,3,5,-4,3,8,0,3,6,4,1,0,-87
ObjectId(59fe411ef57e7a66c03adb7b),1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,KVZKmB3V1N,5,randFromNumberOfSpades,1,2,,,,2,7,-2,0,3,-9,0,1,0,-87
ObjectId(59fe411ef57e7a66c03adb7c),0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,gnERRFiiAk,5,randFromNumberOfSpades,2,5,2,,,-2,0,2,7,5,-10,0,6,1,-23
ObjectId(59fe411ef57e7a66c03adb7d),0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,v2AGCV9qU7,5,randFromNumberOfSpades,3,7,5,2,,2,7,-2,0,2,-9,0,1,0,-87
ObjectId(59fe411ef57e7a66c03adb7e),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,yco2nqPS7j,5,randFromNumberOfSpades,4,5,7,5,2,-2,0,2,7,3,-10,0,6,1,-23
ObjectId(59fe413ef57e7a66c03adbb3),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,gnERRFiiAk,6,randFromNumberOfSpades,1,2,,,,-12,0,-7,7,2,-11,0,6,1,-23
ObjectId(59fe413ef57e7a66c03adbb4),0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,v2AGCV9qU7,6,randFromNumberOfSpades,2,6,2,,,-7,7,-12,0,4,-16,0,1,0,-87
ObjectId(59fe413ef57e7a66c03adbb5),1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,yco2nqPS7j,6,randFromNumberOfSpades,3,9,6,2,,-12,0,-7,7,5,-11,0,6,1,-23
ObjectId(59fe413ef57e7a66c03adbb6),0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,KVZKmB3V1N,6,randFromNumberOfSpades,4,0,9,6,2,-7,7,-12,0,2,-16,0,1,0,-87
ObjectId(59fe415df57e7a66c03adbeb),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,v2AGCV9qU7,7,randFromNumberOfSpades,1,4,,,,-23,7,-23,0,1,-9,0,1,0,-87
ObjectId(59fe415df57e7a66c03adbec),0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,yco2nqPS7j,7,randFromNumberOfSpades,2,7,4,,,-23,0,-23,7,2,-11,0,6,1,-23
ObjectId(59fe415df57e7a66c03adbed),0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,KVZKmB3V1N,7,randFromNumberOfSpades,3,5,7,4,,-23,7,-23,0,5,-9,0,1,0,-87
ObjectId(59fe415df57e7a66c03adbee),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,gnERRFiiAk,7,randFromNumberOfSpades,4,4,5,7,4,-23,0,-23,7,5,-11,0,6,1,-23
ObjectId(59fe417cf57e7a66c03adc23),0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,yco2nqPS7j,8,randFromNumberOfSpades,1,3,,,,-34,0,-32,7,5,-7,2,6,1,-23
ObjectId(59fe417cf57e7a66c03adc24),0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,KVZKmB3V1N,8,randFromNumberOfSpades,2,1,3,,,-32,7,-34,0,3,2,3,1,0,-87
ObjectId(59fe417cf57e7a66c03adc25),0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,gnERRFiiAk,8,randFromNumberOfSpades,3,0,1,3,,-34,0,-32,7,3,-7,2,6,1,-23
ObjectId(59fe417cf57e7a66c03adc26),1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,v2AGCV9qU7,8,randFromNumberOfSpades,4,1,Nil,1,3,-32,7,-34,0,2,2,3,1,0,-87
ObjectId(59fe419bf57e7a66c03adc5b),0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,KVZKmB3V1N,9,randFromNumberOfSpades,1,5,,,,-40,0,-41,2,5,-8,0,1,0,-87
ObjectId(59fe419bf57e7a66c03adc5c),0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,gnERRFiiAk,9,randFromNumberOfSpades,2,2,5,,,-41,2,-40,0,3,6,1,6,1,-23
ObjectId(59fe419bf57e7a66c03adc5d),0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,v2AGCV9qU7,9,randFromNumberOfSpades,3,3,2,5,,-40,0,-41,2,1,-8,0,1,0,-87
ObjectId(59fe419bf57e7a66c03adc5e),1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,yco2nqPS7j,9,randFromNumberOfSpades,4,4,3,2,5,-41,2,-40,0,4,6,1,6,1,-23
ObjectId(59fe41bbf57e7a66c03adc93),0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,gnERRFiiAk,10,randFromNumberOfSpades,1,2,,,,-35,3,-48,0,4,6,2,6,1,-23
ObjectId(59fe41bbf57e7a66c03adc94),1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,v2AGCV9qU7,10,randFromNumberOfSpades,2,5,2,,,-48,0,-35,3,3,-10,0,1,0,-87
ObjectId(59fe41bbf57e7a66c03adc95),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,yco2nqPS7j,10,randFromNumberOfSpades,3,4,5,2,,-35,3,-48,0,4,6,2,6,1,-23
