_id,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11,card12,card13,card14,card15,card16,card17,card18,card19,card20,card21,card22,card23,card24,card25,card26,card27,card28,card29,card30,card31,card32,card33,card34,card35,card36,card37,card38,card39,card40,card41,card42,card43,card44,card45,card46,card47,card48,card49,card50,card51,card52,gameId,playerId,handNumber,strategy,bidSelfOrder,bidSelfBid,bidRightBid,bidPartnerBid,bidLeftBid,scoreSelfTeamScore,scoreSelfTeamBags,scoreOtherTeamScore,scoreOtherTeamBags,tricksTaken,scoreChange,bagsChange,finalBags,winner,finalScore,learningVersion
ObjectId(5a121875a5b915000198365f),0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,5,nn,3,3,6,3,,-21,2,8,9,2,6,0,8,,-58,0.4
ObjectId(5a121875a5b9150001983660),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,5,nn,4,2,3,6,3,8,9,-21,2,3,-8,0,9,,-59,0.4
ObjectId(5a12187ba5b9150001983695),0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,7gygwqO64Q,6,nn,1,2,,,,0,9,-15,2,2,-7,0,9,,-59,0.4
ObjectId(5a12187ba5b9150001983696),1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,6,nn,2,2,2,,,-15,2,0,9,4,5,4,8,,-58,0.4
ObjectId(5a12187ba5b9150001983697),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,6,nn,3,5,2,2,,0,9,-15,2,2,-7,0,9,,-59,0.4
ObjectId(5a12187ba5b9150001983698),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,2OqBRdglJI,6,nn,4,3,5,2,2,-15,2,0,9,5,5,4,8,,-58,0.4
ObjectId(5a121880a5b91500019836cd),1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,7,nn,1,6,,,,-10,6,-7,9,3,-12,0,8,,-58,0.4
ObjectId(5a121880a5b91500019836ce),0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,7,nn,2,1,6,,,-7,9,-10,6,6,3,4,9,,-59,0.4
ObjectId(5a121880a5b91500019836cf),0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,2OqBRdglJI,7,nn,3,6,1,6,,-10,6,-7,9,3,-12,0,8,,-58,0.4
ObjectId(5a121880a5b91500019836d0),0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,7gygwqO64Q,7,nn,4,2,6,1,6,-7,9,-10,6,1,3,4,9,,-59,0.4
ObjectId(5a121886a5b9150001983705),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,8,nn,1,4,,,,-14,3,-22,6,4,5,2,9,,-59,0.4
ObjectId(5a121886a5b9150001983706),1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,2OqBRdglJI,8,nn,2,2,4,,,-22,6,-14,3,2,3,3,8,,-58,0.4
ObjectId(5a121886a5b9150001983707),0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,7gygwqO64Q,8,nn,3,1,2,4,,-14,3,-22,6,3,5,2,9,,-59,0.4
ObjectId(5a121886a5b9150001983708),0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,8,nn,4,1,1,2,4,-22,6,-14,3,4,3,3,8,,-58,0.4
ObjectId(5a12188ca5b915000198373d),0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,2OqBRdglJI,9,nn,1,0,,,,-19,9,-9,5,2,-5,1,8,,-58,0.4
ObjectId(5a12188ca5b915000198373e),1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,7gygwqO64Q,9,nn,2,3,Nil,,,-9,5,-19,9,2,-8,0,9,,-59,0.4
ObjectId(5a12188ca5b915000198373f),0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,9,nn,3,5,3,Nil,,-19,9,-9,5,6,-5,1,8,,-58,0.4
ObjectId(5a12188ca5b9150001983740),0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,9,nn,4,5,5,3,Nil,-9,5,-19,9,3,-8,0,9,,-59,0.4
ObjectId(5a121891a5b9150001983775),0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,7gygwqO64Q,10,nn,1,7,,,,-17,5,-34,0,1,-10,0,9,,-59,0.4
ObjectId(5a121891a5b9150001983776),0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,10,nn,2,2,7,,,-34,0,-17,5,4,6,2,8,,-58,0.4
ObjectId(5a121891a5b9150001983777),0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,10,nn,3,3,2,7,,-17,5,-34,0,4,-10,0,9,,-59,0.4
ObjectId(5a121891a5b9150001983778),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,2OqBRdglJI,10,nn,4,4,3,2,7,-34,0,-17,5,4,6,2,8,,-58,0.4
ObjectId(5a121897a5b91500019837ad),0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,11,nn,1,3,,,,-28,2,-27,5,3,5,2,8,,-58,0.4
ObjectId(5a121897a5b91500019837ae),0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,11,nn,2,1,3,,,-27,5,-28,2,0,6,0,9,,-59,0.4
ObjectId(5a121897a5b91500019837af),1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,2OqBRdglJI,11,nn,3,2,1,3,,-28,2,-27,5,4,5,2,8,,-58,0.4
ObjectId(5a121897a5b91500019837b0),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,7gygwqO64Q,11,nn,4,5,2,1,3,-27,5,-28,2,6,6,0,9,,-59,0.4
ObjectId(5a12189ca5b91500019837e5),1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,12,nn,1,1,,,,-21,5,-23,4,5,-7,0,9,,-59,0.4
ObjectId(5a12189ca5b91500019837e6),0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,2OqBRdglJI,12,nn,2,4,1,,,-23,4,-21,5,5,5,2,8,,-58,0.4
ObjectId(5a12189ca5b91500019837e7),0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,7gygwqO64Q,12,nn,3,6,4,1,,-21,5,-23,4,1,-7,0,9,,-59,0.4
ObjectId(5a12189ca5b91500019837e8),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,12,nn,4,1,6,4,1,-23,4,-21,5,2,5,2,8,,-58,0.4
ObjectId(5a1218a1a5b915000198381d),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,2OqBRdglJI,13,nn,1,3,,,,-18,6,-28,5,4,6,0,8,,-58,0.4
ObjectId(5a1218a2a5b915000198381e),0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,7gygwqO64Q,13,nn,2,2,3,,,-28,5,-18,6,6,4,3,9,,-59,0.4
ObjectId(5a1218a2a5b915000198381f),0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,13,nn,3,3,2,3,,-18,6,-28,5,2,6,0,8,,-58,0.4
ObjectId(5a1218a2a5b9150001983820),0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,13,nn,4,2,3,2,3,-28,5,-18,6,1,4,3,9,,-59,0.4
ObjectId(5a1218a7a5b9150001983855),0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,7gygwqO64Q,14,nn,1,4,,,,-24,8,-12,6,5,8,0,9,,-59,0.4
ObjectId(5a1218a7a5b9150001983856),1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,14,nn,2,2,4,,,-12,6,-24,8,2,-7,0,8,,-58,0.4
ObjectId(5a1218a7a5b9150001983857),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,14,nn,3,4,2,4,,-24,8,-12,6,3,8,0,9,,-59,0.4
ObjectId(5a1218a7a5b9150001983858),0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,2OqBRdglJI,14,nn,4,5,4,2,4,-12,6,-24,8,3,-7,0,8,,-58,0.4
ObjectId(5a1218ada5b915000198388d),0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,15,nn,1,8,,,,-19,6,-16,8,3,-10,0,8,,-58,0.4
ObjectId(5a1218ada5b915000198388e),0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,15,nn,2,1,8,,,-16,8,-19,6,3,3,4,9,,-59,0.4
ObjectId(5a1218ada5b915000198388f),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,2OqBRdglJI,15,nn,3,2,1,8,,-19,6,-16,8,3,-10,0,8,,-58,0.4
ObjectId(5a1218ada5b9150001983890),1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,7gygwqO64Q,15,nn,4,2,2,1,8,-16,8,-19,6,4,3,4,9,,-59,0.4
ObjectId(5a1218b3a5b91500019838c5),1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,16,nn,1,6,,,,-23,2,-29,6,2,-8,0,9,,-59,0.4
ObjectId(5a1218b3a5b91500019838c6),0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,2OqBRdglJI,16,nn,2,1,6,,,-29,6,-23,2,3,-9,2,8,,-58,0.4
ObjectId(5a1218b3a5b91500019838c7),0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,7gygwqO64Q,16,nn,3,2,1,6,,-23,2,-29,6,2,-8,0,9,,-59,0.4
ObjectId(5a1218b3a5b91500019838c8),0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,16,nn,4,0,2,1,6,-29,6,-23,2,6,-9,2,8,,-58,0.4
ObjectId(5a1218b8a5b91500019838fd),0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,2OqBRdglJI,17,nn,1,3,,,,-38,8,-31,2,6,4,3,8,,-58,0.4
ObjectId(5a1218b8a5b91500019838fe),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,7gygwqO64Q,17,nn,2,4,3,,,-31,2,-38,8,5,-10,0,9,,-59,0.4
ObjectId(5a1218b8a5b91500019838ff),0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,17,nn,3,1,4,3,,-38,8,-31,2,1,4,3,8,,-58,0.4
ObjectId(5a1218b8a5b9150001983900),0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,17,nn,4,6,1,4,3,-31,2,-38,8,1,-10,0,9,,-59,0.4
ObjectId(5a1218bea5b9150001983935),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,7gygwqO64Q,18,nn,1,1,,,,-41,2,-44,1,4,-6,0,9,,-59,0.4
ObjectId(5a1218bea5b9150001983936),1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,18,nn,2,1,1,,,-44,1,-41,2,4,3,5,8,,-58,0.4
ObjectId(5a1218bea5b9150001983937),0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,18,nn,3,5,1,1,,-41,2,-44,1,1,-6,0,9,,-59,0.4
ObjectId(5a1218bea5b9150001983938),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,2OqBRdglJI,18,nn,4,2,5,1,1,-44,1,-41,2,4,3,5,8,,-58,0.4
ObjectId(5a1218c3a5b915000198396d),0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,19,nn,1,3,,,,-41,6,-47,2,3,6,2,8,,-58,0.4
ObjectId(5a1218c3a5b915000198396e),0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,19,nn,2,4,3,,,-47,2,-41,6,2,-14,0,9,,-59,0.4
ObjectId(5a1218c3a5b915000198396f),0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,2OqBRdglJI,19,nn,3,3,4,3,,-41,6,-47,2,5,6,2,8,,-58,0.4
ObjectId(5a1218c4a5b9150001983970),1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,7gygwqO64Q,19,nn,4,0,3,4,3,-47,2,-41,6,3,-14,0,9,,-59,0.4
ObjectId(5a1218c9a5b91500019839a5),0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,20,nn,1,0,,,,-61,2,-35,8,6,-9,2,9,,-59,0.4
ObjectId(5a1218c9a5b91500019839a6),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,2OqBRdglJI,20,nn,2,2,Nil,,,-35,8,-61,2,1,-5,0,8,,-58,0.4
ObjectId(5a1218c9a5b91500019839a7),1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,7gygwqO64Q,20,nn,3,1,2,Nil,,-61,2,-35,8,3,-9,2,9,,-59,0.4
ObjectId(5a1218c9a5b91500019839a8),0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,20,nn,4,3,1,2,Nil,-35,8,-61,2,3,-5,0,8,,-58,0.4
ObjectId(5a1218cfa5b91500019839dd),0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,2OqBRdglJI,21,nn,1,2,,,,-40,8,-70,4,2,-8,0,8,,-58,0.4
ObjectId(5a1218cfa5b91500019839de),0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,7gygwqO64Q,21,nn,2,3,2,,,-70,4,-40,8,4,4,5,9,,-59,0.4
ObjectId(5a1218cfa5b91500019839df),0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,MLhV0Gbcfz,21,nn,3,6,3,2,,-40,8,-70,4,2,-8,0,8,,-58,0.4
ObjectId(5a1218cfa5b91500019839e0),1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,Zd3VPrE5FXBPS8UfqEnGNg2OaT6uwO,NIwINANypx,21,nn,4,1,6,3,2,-70,4,-40,8,5,4,5,9,,-59,0.4
